Timestamp,Quantity_MW
2025010100,176.0
2025010100,176.0
2025010100,176.0
2025010100,176.0
2025010101,176.0
2025010101,176.0
2025010101,176.0
2025010101,176.0
2025010102,176.0
2025010102,176.0
2025010102,176.0
2025010102,176.0
2025010103,176.0
2025010103,176.0
2025010103,176.0
2025010103,176.0
2025010104,176.0
2025010104,176.0
2025010104,176.0
2025010104,176.0
2025010105,176.0
2025010105,176.0
2025010105,176.0
2025010105,176.0
2025010106,176.0
2025010106,176.0
2025010106,176.0
2025010106,176.0
2025010107,176.0
2025010107,176.0
2025010107,176.0
2025010107,176.0
2025010108,176.0
2025010108,176.0
2025010108,176.0
2025010108,176.0
2025010109,176.0
2025010109,176.0
2025010109,176.0
2025010109,176.0
2025010110,174.0
2025010110,174.0
2025010110,174.0
2025010110,174.0
2025010111,173.0
2025010111,173.0
2025010111,173.0
2025010111,173.0
2025010112,172.0
2025010112,172.0
2025010112,172.0
2025010112,172.0
2025010113,176.0
2025010113,176.0
2025010113,176.0
2025010113,176.0
2025010114,176.0
2025010114,176.0
2025010114,176.0
2025010114,176.0
2025010115,176.0
2025010115,176.0
2025010115,176.0
2025010115,176.0
2025010116,176.0
2025010116,176.0
2025010116,176.0
2025010116,176.0
2025010117,175.0
2025010117,175.0
2025010117,175.0
2025010117,175.0
2025010118,94.0
2025010118,94.0
2025010118,94.0
2025010118,94.0
2025010119,37.0
2025010119,37.0
2025010119,37.0
2025010119,37.0
2025010120,27.0
2025010120,27.0
2025010120,27.0
2025010120,27.0
2025010121,22.0
2025010121,22.0
2025010121,22.0
2025010121,22.0
2025010122,93.0
2025010122,93.0
2025010122,93.0
2025010122,93.0
2025010123,140.0
2025010123,140.0
2025010123,140.0
2025010123,140.0
2025010200,173.0
2025010200,173.0
2025010200,173.0
2025010200,173.0
2025010201,169.0
2025010201,169.0
2025010201,169.0
2025010201,169.0
2025010202,167.0
2025010202,167.0
2025010202,167.0
2025010202,167.0
2025010203,141.0
2025010203,141.0
2025010203,141.0
2025010203,141.0
2025010204,141.0
2025010204,141.0
2025010204,141.0
2025010204,141.0
2025010205,94.0
2025010205,94.0
2025010205,94.0
2025010205,94.0
2025010206,105.0
2025010206,105.0
2025010206,105.0
2025010206,105.0
2025010207,106.0
2025010207,106.0
2025010207,106.0
2025010207,106.0
2025010208,107.0
2025010208,107.0
2025010208,107.0
2025010208,107.0
2025010209,117.0
2025010209,117.0
2025010209,117.0
2025010209,117.0
2025010210,121.0
2025010210,121.0
2025010210,121.0
2025010210,121.0
2025010211,156.0
2025010211,156.0
2025010211,156.0
2025010211,156.0
2025010212,173.0
2025010212,173.0
2025010212,173.0
2025010212,173.0
2025010213,171.0
2025010213,171.0
2025010213,171.0
2025010213,171.0
2025010214,176.0
2025010214,176.0
2025010214,176.0
2025010214,176.0
2025010215,176.0
2025010215,176.0
2025010215,176.0
2025010215,176.0
2025010216,173.0
2025010216,173.0
2025010216,173.0
2025010216,173.0
2025010217,175.0
2025010217,175.0
2025010217,175.0
2025010217,175.0
2025010218,173.0
2025010218,173.0
2025010218,173.0
2025010218,173.0
2025010219,156.0
2025010219,156.0
2025010219,156.0
2025010219,156.0
2025010220,153.0
2025010220,153.0
2025010220,153.0
2025010220,153.0
2025010221,133.0
2025010221,133.0
2025010221,133.0
2025010221,133.0
2025010222,102.0
2025010222,102.0
2025010222,102.0
2025010222,102.0
2025010223,94.0
2025010223,94.0
2025010223,94.0
2025010223,94.0
2025010300,144.0
2025010300,144.0
2025010300,144.0
2025010300,144.0
2025010301,176.0
2025010301,176.0
2025010301,176.0
2025010301,176.0
2025010302,176.0
2025010302,176.0
2025010302,176.0
2025010302,176.0
2025010303,168.0
2025010303,168.0
2025010303,168.0
2025010303,168.0
2025010304,173.0
2025010304,173.0
2025010304,173.0
2025010304,173.0
2025010305,175.0
2025010305,175.0
2025010305,175.0
2025010305,175.0
2025010306,174.0
2025010306,174.0
2025010306,174.0
2025010306,174.0
2025010307,172.0
2025010307,172.0
2025010307,172.0
2025010307,172.0
2025010308,176.0
2025010308,176.0
2025010308,176.0
2025010308,176.0
2025010309,176.0
2025010309,176.0
2025010309,176.0
2025010309,176.0
2025010310,176.0
2025010310,176.0
2025010310,176.0
2025010310,176.0
2025010311,176.0
2025010311,176.0
2025010311,176.0
2025010311,176.0
2025010312,176.0
2025010312,176.0
2025010312,176.0
2025010312,176.0
2025010313,176.0
2025010313,176.0
2025010313,176.0
2025010313,176.0
2025010314,175.0
2025010314,175.0
2025010314,175.0
2025010314,175.0
2025010315,176.0
2025010315,176.0
2025010315,176.0
2025010315,176.0
2025010316,176.0
2025010316,176.0
2025010316,176.0
2025010316,176.0
2025010317,176.0
2025010317,176.0
2025010317,176.0
2025010317,176.0
2025010318,176.0
2025010318,176.0
2025010318,176.0
2025010318,176.0
2025010319,175.0
2025010319,175.0
2025010319,175.0
2025010319,175.0
2025010320,176.0
2025010320,176.0
2025010320,176.0
2025010320,176.0
2025010321,173.0
2025010321,173.0
2025010321,173.0
2025010321,173.0
2025010322,159.0
2025010322,159.0
2025010322,159.0
2025010322,159.0
2025010323,144.0
2025010323,144.0
2025010323,144.0
2025010323,144.0
2025010400,95.0
2025010400,95.0
2025010400,95.0
2025010400,95.0
2025010401,58.0
2025010401,58.0
2025010401,58.0
2025010401,58.0
2025010402,36.0
2025010402,36.0
2025010402,36.0
2025010402,36.0
2025010403,63.0
2025010403,63.0
2025010403,63.0
2025010403,63.0
2025010404,70.0
2025010404,70.0
2025010404,70.0
2025010404,70.0
2025010405,56.0
2025010405,56.0
2025010405,56.0
2025010405,56.0
2025010406,47.0
2025010406,47.0
2025010406,47.0
2025010406,47.0
2025010407,33.0
2025010407,33.0
2025010407,33.0
2025010407,33.0
2025010408,103.0
2025010408,103.0
2025010408,103.0
2025010408,103.0
2025010409,93.0
2025010409,93.0
2025010409,93.0
2025010409,93.0
2025010410,112.0
2025010410,112.0
2025010410,112.0
2025010410,112.0
2025010411,65.0
2025010411,65.0
2025010411,65.0
2025010411,65.0
2025010412,67.0
2025010412,67.0
2025010412,67.0
2025010412,67.0
2025010413,68.0
2025010413,68.0
2025010413,68.0
2025010413,68.0
2025010414,66.0
2025010414,66.0
2025010414,66.0
2025010414,66.0
2025010415,66.0
2025010415,66.0
2025010415,66.0
2025010415,66.0
2025010416,47.0
2025010416,47.0
2025010416,47.0
2025010416,47.0
2025010417,33.0
2025010417,33.0
2025010417,33.0
2025010417,33.0
2025010418,30.0
2025010418,30.0
2025010418,30.0
2025010418,30.0
2025010419,33.0
2025010419,33.0
2025010419,33.0
2025010419,33.0
2025010420,36.0
2025010420,36.0
2025010420,36.0
2025010420,36.0
2025010421,24.0
2025010421,24.0
2025010421,24.0
2025010421,24.0
2025010422,41.0
2025010422,41.0
2025010422,41.0
2025010422,41.0
2025010423,54.0
2025010423,54.0
2025010423,54.0
2025010423,54.0
2025010500,57.0
2025010500,57.0
2025010500,57.0
2025010500,57.0
2025010501,59.0
2025010501,59.0
2025010501,59.0
2025010501,59.0
2025010502,51.0
2025010502,51.0
2025010502,51.0
2025010502,51.0
2025010503,61.0
2025010503,61.0
2025010503,61.0
2025010503,61.0
2025010504,41.0
2025010504,41.0
2025010504,41.0
2025010504,41.0
2025010505,34.0
2025010505,34.0
2025010505,34.0
2025010505,34.0
2025010506,61.0
2025010506,61.0
2025010506,61.0
2025010506,61.0
2025010507,82.0
2025010507,82.0
2025010507,82.0
2025010507,82.0
2025010508,88.0
2025010508,88.0
2025010508,88.0
2025010508,88.0
2025010509,103.0
2025010509,103.0
2025010509,103.0
2025010509,103.0
2025010510,130.0
2025010510,130.0
2025010510,130.0
2025010510,130.0
2025010511,113.0
2025010511,113.0
2025010511,113.0
2025010511,113.0
2025010512,83.0
2025010512,83.0
2025010512,83.0
2025010512,83.0
2025010513,73.0
2025010513,73.0
2025010513,73.0
2025010513,73.0
2025010514,79.0
2025010514,79.0
2025010514,79.0
2025010514,79.0
2025010515,96.0
2025010515,96.0
2025010515,96.0
2025010515,96.0
2025010516,117.0
2025010516,117.0
2025010516,117.0
2025010516,117.0
2025010517,139.0
2025010517,139.0
2025010517,139.0
2025010517,139.0
2025010518,162.0
2025010518,162.0
2025010518,162.0
2025010518,162.0
2025010519,175.0
2025010519,175.0
2025010519,175.0
2025010519,175.0
2025010520,175.0
2025010520,175.0
2025010520,175.0
2025010520,175.0
2025010521,176.0
2025010521,176.0
2025010521,176.0
2025010521,176.0
2025010522,176.0
2025010522,176.0
2025010522,176.0
2025010522,176.0
2025010523,176.0
2025010523,176.0
2025010523,176.0
2025010523,176.0
2025010600,176.0
2025010600,176.0
2025010600,176.0
2025010600,176.0
2025010601,176.0
2025010601,176.0
2025010601,176.0
2025010601,176.0
2025010602,176.0
2025010602,176.0
2025010602,176.0
2025010602,176.0
2025010603,176.0
2025010603,176.0
2025010603,176.0
2025010603,176.0
2025010604,176.0
2025010604,176.0
2025010604,176.0
2025010604,176.0
2025010605,174.0
2025010605,174.0
2025010605,174.0
2025010605,174.0
2025010606,176.0
2025010606,176.0
2025010606,176.0
2025010606,176.0
2025010607,176.0
2025010607,176.0
2025010607,176.0
2025010607,176.0
2025010608,155.0
2025010608,155.0
2025010608,155.0
2025010608,155.0
2025010609,139.0
2025010609,139.0
2025010609,139.0
2025010609,139.0
2025010610,176.0
2025010610,176.0
2025010610,176.0
2025010610,176.0
2025010611,176.0
2025010611,176.0
2025010611,176.0
2025010611,176.0
2025010612,176.0
2025010612,176.0
2025010612,176.0
2025010612,176.0
2025010613,176.0
2025010613,176.0
2025010613,176.0
2025010613,176.0
2025010614,176.0
2025010614,176.0
2025010614,176.0
2025010614,176.0
2025010615,173.0
2025010615,173.0
2025010615,173.0
2025010615,173.0
2025010616,176.0
2025010616,176.0
2025010616,176.0
2025010616,176.0
2025010617,176.0
2025010617,176.0
2025010617,176.0
2025010617,176.0
